,Open.Price,High.Price,Low.Price,Close.Price,Volume,LMNIDS03,DXY,NKY,SPX,SX5E,UKX,VIX,SHSZ300
2015-03-18,13750.0,13800.0,13490.0,13505.0,14134.0,2732.0,99.585,19544.48,2074.28,3672.16,6837.61,15.66,3846.05
2015-03-19,13680.0,13780.0,13610.0,13770.0,11113.0,1551.0,98.55,19476.56,2099.5,3668.52,6945.2,13.97,3839.74
2015-03-20,13750.0,14250.0,13700.0,14245.0,17189.0,3116.0,99.26,19560.22,2089.27,3670.73,6962.32,14.07,3892.57
2015-03-23,14200.0,14365.0,14100.0,14300.0,11708.0,1132.0,97.90899999999999,19754.36,2108.1,3726.07,7022.51,13.02,3972.06
2015-03-24,14360.0,14380.0,13935.0,13950.0,13361.0,2134.0,97.03299999999999,19713.45,2104.42,3699.04,7037.67,13.41,3973.05
2015-03-25,13965.0,14015.0,13625.0,13680.0,14801.0,2209.0,97.193,19746.2,2091.5,3731.35,7019.68,13.62,3940.41
2015-03-26,13715.0,13995.0,13600.0,13700.0,15789.0,2173.0,96.979,19471.12,2061.05,3684.04,6990.97,15.44,3950.0
2015-03-27,13695.0,13770.0,13260.0,13285.0,24557.0,3548.0,97.436,19285.63,2056.15,3669.79,6895.33,15.8,3971.7
2015-03-30,13295.0,13350.0,12795.0,12880.0,22132.0,2713.0,97.291,19411.4,2061.02,3679.03,6855.02,15.07,4088.18
2015-03-31,12830.0,12885.0,12340.0,12395.0,34256.0,5216.0,97.975,19206.99,2086.24,3727.8,6891.43,14.51,4051.2
2015-04-01,12310.0,12775.0,12310.0,12705.0,21825.0,2653.0,98.35700000000001,19034.84,2067.89,3697.38,6773.04,15.29,4123.9
2015-04-02,12770.0,13080.0,12610.0,13025.0,18670.0,2338.0,98.185,19312.79,2059.69,3714.89,6809.5,15.11,4124.78
2015-04-03,,,,,,,97.436,19435.08,,,,,4170.54
2015-04-06,,,,,,,96.545,19397.98,2066.96,,,14.67,
2015-04-07,13050.0,13190.0,12549.0,12550.0,22817.0,2864.0,96.777,19640.54,2080.62,3715.27,6833.46,14.74,4260.04
2015-04-08,12610.0,12840.0,12570.0,12575.0,15809.0,1856.0,97.83,19789.81,2076.33,3768.72,6961.77,14.78,4295.8
2015-04-09,12670.0,12750.0,12475.0,12525.0,15396.0,2163.0,97.94,19937.72,2081.9,3742.63,6937.41,13.98,4262.14
2015-04-10,12560.0,12830.0,12560.0,12625.0,17018.0,2544.0,99.155,19907.63,2091.18,3781.79,7015.36,13.09,4344.42
2015-04-13,12685.0,12830.0,12400.0,12405.0,18245.0,2520.0,99.338,19905.46,2102.06,3816.76,7089.77,12.58,4421.07
2015-04-14,12500.0,12650.0,12205.0,12595.0,19704.0,2384.0,99.49,19908.68,2092.43,3828.78,7064.3,13.94,4438.18
2015-04-15,12580.0,12715.0,12550.0,12680.0,20690.0,20319.0,98.73299999999999,19869.76,2095.84,3784.53,7075.26,13.67,4380.51
2015-04-16,12715.0,12935.0,12610.0,12845.0,16901.0,1834.0,98.319,19885.77,2106.63,3803.55,7096.78,12.84,4513.55
2015-04-17,12765.0,12850.0,12550.0,12555.0,13715.0,1331.0,97.415,19652.88,2104.99,3751.72,7060.45,12.6,4596.14
2015-04-20,12675.0,12820.0,12385.0,12800.0,20977.0,1942.0,97.52,19634.49,2081.18,3674.05,6994.63,13.89,4521.92
2015-04-21,12815.0,12930.0,12640.0,12675.0,13168.0,1469.0,97.941,19909.09,2100.4,3718.04,7052.13,13.3,4619.16
2015-04-22,12695.0,12800.0,12625.0,12675.0,8387.0,863.0,98.00399999999999,20133.9,2097.29,3719.38,7062.93,13.25,4739.81
2015-04-23,12660.0,12800.0,12535.0,12705.0,12391.0,1579.0,97.932,20187.65,2107.96,3724.49,7028.24,12.71,4740.89
2015-04-24,12710.0,13320.0,12700.0,13195.0,21868.0,2382.0,97.27799999999999,20020.04,2112.93,3697.88,7053.67,12.48,4702.64
2015-04-27,13260.0,13690.0,13240.0,13550.0,20538.0,2322.0,96.92200000000001,19983.32,2117.69,3713.96,7070.7,12.29,4807.59
2015-04-28,13515.0,13550.0,13270.0,13445.0,21931.0,2360.0,96.765,20058.95,2108.92,3771.45,7103.98,13.12,4741.86
2015-04-29,13420.0,13510.0,13210.0,13420.0,13544.0,1461.0,96.09200000000001,,2114.76,3715.42,7030.53,12.41,4774.33
2015-04-30,13450.0,13960.0,13450.0,13950.0,27318.0,2392.0,95.209,19520.01,2106.85,3617.11,6946.28,13.39,4749.89
2015-05-01,13925.0,13965.0,13730.0,13750.0,11680.0,1764.0,94.6,19531.63,2085.51,3615.59,6960.63,14.55,
2015-05-04,,,,,,,95.29700000000001,,2108.29,3615.59,,12.7,4787.74
2015-05-05,13850.0,14350.0,13680.0,14300.0,27295.0,3025.0,95.48,,2114.49,3632.94,6985.95,12.85,4596.84
2015-05-06,14250.0,14585.0,13870.0,13970.0,31005.0,2357.0,95.07600000000001,,2089.46,3546.56,6927.58,14.31,4553.33
2015-05-07,13900.0,14200.0,13750.0,14140.0,23605.0,2177.0,94.087,19291.99,2080.15,3558.03,6933.74,15.15,4470.09
2015-05-08,14075.0,14390.0,14055.0,14300.0,17486.0,2881.0,94.635,19379.19,2088.0,3556.21,6886.95,15.13,4558.4
2015-05-11,14345.0,14520.0,14205.0,14280.0,17787.0,1864.0,94.794,19620.91,2116.1,3649.48,7046.82,12.86,4690.53
2015-05-12,14280.0,14351.0,14020.0,14350.0,13984.0,1383.0,95.01100000000001,19624.84,2105.33,3624.41,7029.85,13.85,4747.42
2015-05-13,14320.0,14350.0,13975.0,14050.0,14963.0,1803.0,94.53399999999999,19764.72,2099.12,3573.1,6933.8,13.86,4718.44
2015-05-14,14000.0,14035.0,13765.0,13780.0,14943.0,1647.0,93.617,19570.24,2098.48,3553.42,6949.63,13.76,4700.78
2015-05-15,13790.0,14030.0,13680.0,13980.0,14103.0,2248.0,93.45700000000001,19732.92,2121.1,3602.22,6973.04,12.74,4617.47
2015-05-18,13855.0,13950.0,13710.0,13750.0,10863.0,1112.0,93.135,19890.27,2122.73,3573.07,6960.49,12.38,4575.14
2015-05-19,13725.0,13795.0,12915.0,13090.0,24930.0,14660.0,94.221,20026.38,2129.2,3589.22,6968.87,12.73,4731.22
2015-05-20,12970.0,13120.0,12785.0,13115.0,15342.0,1360.0,95.26700000000001,20196.56,2127.83,3670.52,6995.1,12.85,4754.92
2015-05-21,13100.0,13285.0,12930.0,13000.0,16857.0,2111.0,95.448,20202.87,2125.85,3683.48,7007.26,12.88,4840.98
2015-05-22,13030.0,13110.0,12680.0,12710.0,20254.0,3817.0,95.255,20264.41,2130.82,3688.72,7013.47,12.11,4951.34
2015-05-25,,,,,,,96.014,20413.77,,3679.14,,,5099.49
2015-05-26,12950.0,13005.0,12600.0,12675.0,19149.0,2396.0,96.014,20437.48,2126.06,3655.41,7031.72,12.13,5198.92
2015-05-27,12740.0,12910.0,12641.5,12825.0,15951.0,2072.0,97.29899999999999,20472.58,2104.2,3619.3,6948.99,14.06,5181.43
2015-05-28,12890.0,13030.0,12755.0,12810.0,18150.0,2000.0,97.37100000000001,20551.46,2123.48,3682.87,7033.33,13.27,4834.01
2015-05-29,12855.0,12855.0,12560.0,12620.0,18752.0,3011.0,96.965,20563.15,2120.79,3650.71,7040.92,13.31,4840.83
2015-06-01,12620.0,13030.0,12510.0,12985.0,18130.0,2147.0,96.90700000000001,20569.87,2107.39,3570.78,6984.43,13.84,5076.18
2015-06-02,12910.0,13125.0,12825.0,13050.0,16469.0,2041.0,97.39200000000001,20543.19,2111.73,3575.04,6953.58,13.97,5161.87
2015-06-03,13045.0,13065.0,12895.0,13000.0,13727.0,1677.0,95.835,20473.51,2109.6,3561.89,6928.27,14.24,5143.59
2015-06-04,12985.0,12990.0,12770.0,12950.0,13718.0,1978.0,95.465,20488.19,2114.07,3583.82,6950.46,13.66,5181.42
2015-06-05,12940.0,13176.0,12840.0,13175.0,14882.0,2878.0,95.461,20460.9,2095.84,3556.38,6859.24,14.71,5230.55
2015-06-08,13100.0,13441.0,13060.0,13440.0,18510.0,2401.0,96.306,20457.19,2092.83,3510.01,6804.6,14.21,5353.75
2015-06-09,13365.0,13620.0,13350.0,13495.0,17775.0,1867.0,95.29899999999999,20096.3,2079.28,3468.31,6790.04,15.29,5317.46
2015-06-10,13380.0,13680.0,13350.0,13600.0,20885.0,2747.0,95.166,20046.36,2080.15,3456.79,6753.8,14.47,5309.11
2015-06-11,13510.0,13560.0,13250.0,13300.0,15174.0,1860.0,94.646,20382.97,2105.2,3526.48,6830.27,13.22,5306.59
2015-06-12,13310.0,13320.0,12930.0,13125.0,20174.0,2908.0,94.976,20407.08,2108.86,3551.91,6846.74,12.85,5335.12
2015-06-15,13100.0,13130.0,12780.0,12950.0,14339.0,1834.0,94.97200000000001,20387.79,2094.11,3502.77,6784.92,13.78,5221.17
2015-06-16,12945.0,12975.0,12680.0,12725.0,21445.0,22290.0,94.81,20257.94,2084.43,3438.07,6710.52,15.39,5064.82
2015-06-17,12665.0,12915.0,12650.0,12750.0,12870.0,1484.0,94.999,20219.27,2096.29,3454.09,6710.1,14.81,5138.83
2015-06-18,12810.0,12935.0,12670.0,12720.0,12822.0,1402.0,94.296,19990.82,2100.44,3428.76,6680.55,14.5,4930.55
2015-06-19,12725.0,12775.0,12585.0,12710.0,11023.0,2300.0,94.042,20174.24,2121.24,3450.45,6707.88,13.19,4637.05
2015-06-22,12605.0,12720.0,12409.0,12410.0,10777.0,1565.0,94.085,20428.19,2109.99,3455.8,6710.45,13.96,
2015-06-23,12490.0,12905.0,12465.0,12860.0,17764.0,2170.0,94.329,20809.42,2122.85,3596.07,6825.67,12.74,4786.09
2015-06-24,12795.0,12965.0,12715.0,12770.0,14956.0,1987.0,95.432,20868.03,2124.2,3625.97,6834.87,12.11,4880.13
2015-06-25,12750.0,12825.0,12580.0,12700.0,14129.0,1362.0,95.264,20771.4,2108.58,3610.95,6844.8,13.26,4706.52
2015-06-26,12725.0,12800.0,12400.0,12450.0,12804.0,2258.0,95.18700000000001,20706.15,2102.31,3610.91,6807.82,14.01,4336.19
2015-06-29,12445.0,12530.0,11730.0,11835.0,33435.0,2502.0,95.47200000000001,20109.95,2101.49,3621.37,6753.7,14.02,4191.55
2015-06-30,11835.0,12130.0,10795.0,11980.0,33539.0,2465.0,94.79,20235.73,2057.64,3468.9,6620.48,18.85,4473.0
2015-07-01,12000.0,12125.0,11830.0,12025.0,16398.0,1831.0,95.485,20329.32,2063.11,3424.3,6520.98,18.23,4253.02
2015-07-02,11980.0,12245.0,11950.0,12200.0,13143.0,1513.0,96.31,20522.5,2077.42,3496.28,6608.59,16.09,4108.0
2015-07-03,12180.0,12215.0,11930.0,12000.0,12979.0,2073.0,96.113,20539.79,,3463.25,6630.47,,3885.92
2015-07-06,12190.0,12200.0,11515.0,11700.0,20693.0,1980.0,96.113,20112.12,2076.78,3441.76,6585.78,16.79,3998.54
2015-07-07,11680.0,11780.0,10440.0,10650.0,33204.0,3116.0,96.29799999999999,20376.59,2068.76,3365.2,6535.68,17.01,3928.0
2015-07-08,10785.0,11070.0,10430.0,10960.0,42292.0,2874.0,96.865,19737.64,2081.34,3294.19,6432.21,16.09,3663.04
2015-07-09,10825.0,11525.0,10760.0,11500.0,34435.0,2157.0,96.294,19855.5,2046.68,3327.5,6490.7,19.66,3897.63
2015-07-10,11500.0,11670.0,11165.0,11260.0,19424.0,2454.0,96.60600000000001,19779.83,2051.31,3420.03,6581.63,19.97,4106.56
2015-07-13,11185.0,11775.0,10860.0,11750.0,28148.0,2078.0,96.025,20089.77,2076.62,3528.81,6673.38,16.83,4211.81
2015-07-14,11575.0,11650.0,11395.0,11620.0,14079.0,1625.0,96.85799999999999,20385.33,2099.6,3590.43,6737.95,13.9,4112.15
2015-07-15,11565.0,11875.0,11450.0,11475.0,23004.0,2072.0,96.64299999999999,20463.33,2108.95,3607.19,6753.75,13.37,3966.76
2015-07-16,11495.0,11680.0,11345.0,11630.0,14476.0,1082.0,97.166,20600.12,2107.4,3623.87,6753.75,13.23,3997.36
2015-07-17,11540.0,11595.0,11410.0,11500.0,13749.0,1634.0,97.66799999999999,20650.92,2124.29,3676.41,6796.45,12.11,4151.5
2015-07-20,11500.0,11730.0,11400.0,11700.0,12528.0,1127.0,97.86200000000001,,2126.64,3670.34,6775.08,11.95,4160.61
2015-07-21,11705.0,11980.0,11615.0,11675.0,17186.0,14997.0,98.029,20841.97,2128.28,3686.58,6788.69,12.25,4166.01
2015-07-22,11680.0,11740.0,11435.0,11470.0,18704.0,1395.0,97.32799999999999,20593.67,2119.21,3647.96,6769.07,12.22,4157.16
2015-07-23,11455.0,11500.0,11310.0,11430.0,13737.0,997.0,97.598,20683.95,2114.15,3635.58,6667.34,12.12,4250.81
2015-07-24,11350.0,11420.0,11175.0,11300.0,15282.0,1973.0,97.115,20544.53,2102.15,3634.64,6655.01,12.64,4176.28
2015-07-27,11305.0,11405.0,10905.0,11030.0,17691.0,1641.0,97.244,20350.1,2079.65,3600.0,6579.81,13.74,3818.73
2015-07-28,11000.0,11345.0,11000.0,11325.0,14824.0,1357.0,96.50200000000001,20328.89,2067.64,3513.1,6505.13,15.6,3811.09
2015-07-29,11235.0,11400.0,11130.0,11250.0,15495.0,1644.0,96.772,20302.91,2093.25,3554.11,6555.28,13.44,3930.38
2015-07-30,11290.0,11360.0,10955.0,11025.0,18150.0,1667.0,96.976,20522.83,2108.57,3575.53,6631.0,12.5,3815.41
2015-07-31,11055.0,11145.0,10875.0,11040.0,20606.0,2699.0,97.56,20585.24,2108.63,3583.79,6668.87,12.13,3816.7
2015-08-03,11085.0,11090.0,10660.0,10745.0,19627.0,1890.0,97.336,20548.11,2103.84,3600.69,6696.28,12.12,3829.24
2015-08-04,10720.0,10970.0,10715.0,10830.0,16726.0,1979.0,97.494,20520.36,2098.04,3635.4,6688.62,12.56,3948.16
2015-08-05,10830.0,10975.0,10780.0,10860.0,17501.0,1649.0,97.931,20614.06,2093.32,3619.31,6686.57,13.0,3866.9
2015-08-06,10835.0,10980.0,10815.0,10850.0,11883.0,946.0,97.958,20664.44,2099.84,3676.75,6752.41,12.51,3831.85
2015-08-07,10835.0,10975.0,10750.0,10800.0,17824.0,2093.0,97.833,20724.56,2083.56,3668.47,6747.09,13.77,3906.94
2015-08-10,10800.0,11220.0,10780.0,11150.0,16132.0,1806.0,97.56299999999999,20808.69,2077.57,3637.8,6718.49,13.39,4084.36
2015-08-11,11195.0,11275.0,10670.0,10755.0,25198.0,2427.0,97.15899999999999,20720.75,2104.18,3674.94,6736.22,12.23,4066.67
2015-08-12,10745.0,10750.0,9100.0,10600.0,32588.0,5245.0,97.29,20392.77,2084.07,3605.28,6664.54,13.71,4016.13
2015-08-13,10670.0,10720.0,10415.0,10455.0,15378.0,2213.0,96.262,20595.55,2086.05,3484.41,6571.19,13.61,4075.46
2015-08-14,10455.0,10635.0,10445.0,10600.0,9458.0,2691.0,96.445,20519.45,2083.39,3516.15,6568.33,13.49,4073.54
2015-08-17,10700.0,10705.0,10540.0,10625.0,12364.0,1807.0,96.52,20620.26,2091.54,3491.03,6550.74,12.83,4077.87
2015-08-18,10580.0,10625.0,10300.0,10360.0,22362.0,18777.0,96.806,20554.47,2102.44,3497.9,6550.3,13.02,3825.41
2015-08-19,10360.0,10480.0,10335.0,10420.0,12589.0,1534.0,97.04,20222.63,2096.92,3495.38,6526.29,13.79,3886.14
2015-08-20,10420.0,10540.0,10290.0,10405.0,16229.0,1198.0,96.359,20033.52,2079.61,3429.84,6403.45,15.25,3761.45
2015-08-21,10335.0,10380.0,10065.0,10200.0,22028.0,2424.0,95.98,19435.83,2035.73,3353.48,6367.89,19.14,3589.54
2015-08-24,10125.0,10180.0,9215.0,9515.0,16688.0,2824.0,95.008,18540.68,1970.89,3247.26,6187.65,28.03,3275.53
2015-08-25,9500.0,9750.0,9310.0,9610.0,21667.0,1728.0,93.33200000000001,17806.7,1893.21,3073.39,5898.87,40.74,3042.93
2015-08-26,9565.0,9665.0,9350.0,9570.0,16734.0,1877.0,94.53,18376.83,1867.61,3218.01,6081.34,36.02,3025.69
2015-08-27,9555.0,10090.0,9550.0,10060.0,24379.0,3375.0,95.1,18574.44,1940.51,3170.73,5979.2,30.32,3205.64
2015-08-28,10025.0,10210.0,9805.0,10060.0,29263.0,3996.0,95.61,19136.32,1987.66,3280.78,6192.03,26.1,3342.29
2015-08-31,,,,,,,96.10600000000001,18890.48,1988.87,3286.59,,26.05,3366.54
2015-09-01,9875.0,9963.7,9735.0,9760.0,18114.0,1533.0,95.824,18165.69,1972.18,3269.63,6247.94,28.43,3362.08
2015-09-02,9730.0,9940.0,9715.0,9870.0,16042.0,1724.0,95.45,18095.4,1913.85,3188.73,6058.54,31.4,3365.83
2015-09-03,9870.0,10140.0,9840.0,10000.0,18248.0,1891.0,95.82799999999999,18182.39,1948.86,3198.86,6083.31,26.09,
2015-09-04,9990.0,9990.0,9715.0,9950.0,14638.0,1372.0,96.405,17792.16,1951.13,3270.09,6194.1,25.61,
2015-09-07,9925.0,9940.0,9700.0,9750.0,9016.0,900.0,96.229,17860.47,,3180.25,6042.92,,3250.49
2015-09-08,9735.0,10050.0,9640.0,10000.0,20100.0,1905.0,96.229,17427.08,1921.22,3197.97,6074.52,27.8,3334.02
2015-09-09,9965.0,10140.0,9960.0,10100.0,16329.0,1751.0,95.985,18770.51,1969.41,3233.84,6146.1,24.9,3399.31
2015-09-10,9965.0,10475.0,9950.0,10450.0,25438.0,2277.0,96.012,18299.62,1942.04,3269.98,6229.01,26.23,3357.56
2015-09-11,10375.0,10405.0,10215.0,10300.0,13563.0,1397.0,95.456,18264.22,1952.29,3221.14,6155.81,24.37,3347.19
2015-09-14,10340.0,10350.0,9870.0,9920.0,18276.0,2977.0,95.194,17965.7,1961.05,3187.94,6117.76,23.2,3281.13
2015-09-15,9905.0,10100.0,9760.0,10095.0,23303.0,2287.0,95.24600000000001,18026.48,1953.03,3175.62,6084.59,24.25,3152.23
2015-09-16,10045.0,10290.0,9950.0,10130.0,19525.0,27199.0,95.611,18171.6,1978.09,3207.6,6137.6,22.54,3309.25
2015-09-17,10090.0,10190.0,9894.0,9995.0,17240.0,2179.0,95.42,18432.27,1995.31,3251.79,6229.21,21.35,3237.0
2015-09-18,9990.0,10040.0,9674.0,9675.0,33790.0,6177.0,94.55,18070.21,1990.2,3255.79,6186.99,21.14,3251.27
2015-09-21,9700.0,9940.0,9700.0,9865.0,23242.0,2257.0,94.863,,1958.03,3157.3,6104.11,22.28,3308.25
2015-09-22,9885.0,9895.0,9605.0,9690.0,18616.0,1512.0,95.89399999999999,,1966.97,3184.72,6108.71,20.14,3339.03
2015-09-23,9690.0,9870.0,9605.0,9750.0,16786.0,2391.0,96.28299999999999,,1942.74,3076.05,5935.84,22.44,3263.03
2015-09-24,9790.0,9925.0,9720.0,9900.0,18776.0,1765.0,96.068,17571.83,1938.76,3079.99,6032.24,22.13,3285.0
2015-09-25,9875.0,9975.0,9825.0,9950.0,17644.0,2702.0,95.994,17880.51,1932.24,3019.34,5961.49,23.47,3231.95
2015-09-28,9980.0,10025.0,9780.0,9875.0,16010.0,1327.0,96.26899999999999,17645.11,1931.34,3113.16,6109.01,23.62,3242.75
2015-09-29,9775.0,9915.0,9690.0,9875.0,17917.0,2024.0,96.03399999999999,16930.84,1881.77,3039.44,5958.86,27.63,3178.85
2015-09-30,9880.0,10401.0,9835.0,10400.0,31990.0,2801.0,95.855,17388.15,1884.09,3029.86,5909.24,26.83,3202.95
2015-10-01,10305.0,10595.0,10000.0,10050.0,26224.0,1634.0,96.35,17722.42,1920.03,3100.67,6061.61,24.5,
2015-10-02,10050.0,10185.0,9885.0,10030.0,17386.0,2725.0,96.185,17725.13,1923.82,3069.05,6072.47,22.55,
2015-10-05,10045.0,10235.0,9865.0,9950.0,13262.0,1559.0,95.83,18005.49,1951.36,3088.18,6129.98,20.94,
2015-10-06,9945.0,10020.0,9835.0,9960.0,14776.0,2157.0,96.10600000000001,18186.1,1987.05,3190.39,6298.92,19.54,
2015-10-07,9955.0,10300.0,9920.0,10170.0,14069.0,1309.0,95.455,18322.98,1979.92,3220.09,6326.16,19.4,
2015-10-08,10120.0,10200.0,10075.0,10175.0,17333.0,1520.0,95.49700000000001,18141.17,1995.83,3226.4,6336.35,18.4,3296.48
2015-10-09,10245.0,10785.0,10210.0,10500.0,42834.0,3583.0,95.318,18438.67,2013.43,3224.96,6374.82,17.42,3340.12
2015-10-12,10550.0,10745.0,10465.0,10650.0,16532.0,1735.0,94.81299999999999,,2014.89,3250.31,6416.16,17.08,3447.69
2015-10-13,10595.0,10610.0,10410.0,10475.0,10581.0,1145.0,94.84100000000001,18234.74,2017.46,3247.33,6371.18,16.17,3445.04
2015-10-14,10465.0,10505.0,10375.0,10480.0,11178.0,1321.0,94.759,17891.0,2003.69,3221.28,6342.28,17.67,3406.11
2015-10-15,10500.0,10680.0,10450.0,10565.0,13804.0,1496.0,93.931,18096.9,1994.24,3191.57,6269.61,18.03,3486.82
2015-10-16,10560.0,10645.0,10515.0,10590.0,9711.0,1873.0,94.37100000000001,18291.8,2023.86,3238.81,6338.67,16.05,3534.07
2015-10-19,10550.0,10640.0,10315.0,10380.0,14089.0,1837.0,94.54,18131.23,2033.11,3264.93,6378.04,15.05,3534.18
2015-10-20,10330.0,10440.0,10285.0,10400.0,21096.0,18233.0,94.928,18207.15,2033.66,3272.04,6352.33,14.98,3577.7
2015-10-21,10400.0,10430.0,10240.0,10280.0,12967.0,1386.0,94.913,18554.28,2030.77,3255.72,6345.13,15.75,3473.25
2015-10-22,10430.0,10485.0,10345.0,10435.0,10616.0,1199.0,95.035,18435.87,2018.94,3272.23,6348.42,16.7,3524.53
2015-10-23,10365.0,10675.0,10360.0,10515.0,16487.0,2053.0,96.37799999999999,18825.3,2052.51,3353.11,6376.28,14.45,3571.24
2015-10-26,10530.0,10580.0,10395.0,10455.0,13557.0,1624.0,97.12700000000001,18947.12,2075.15,3425.81,6444.08,14.46,3589.26
2015-10-27,10445.0,10580.0,10400.0,10570.0,11224.0,1048.0,96.861,18777.04,2071.18,3414.6,6417.02,15.29,3592.88
2015-10-28,10560.0,10610.0,10410.0,10595.0,14988.0,1493.0,96.906,18903.02,2065.89,3381.01,6365.27,15.43,3524.92
2015-10-29,10505.0,10520.0,10300.0,10375.0,20013.0,2548.0,97.78200000000001,18935.71,2090.35,3421.09,6437.8,14.33,3533.31
2015-10-30,10350.0,10360.0,10025.0,10060.0,23218.0,4367.0,97.28200000000001,19083.1,2089.41,3413.39,6395.8,14.61,3534.08
2015-11-02,10030.0,10165.0,10020.0,10125.0,12053.0,1597.0,96.946,18683.24,2079.36,3418.23,6361.09,15.07,3475.96
2015-11-03,10100.0,10170.0,9890.0,9900.0,18704.0,2151.0,96.928,,2104.05,3434.5,6361.8,14.15,3465.49
2015-11-04,9970.0,10075.0,9835.0,9860.0,20705.0,2226.0,97.15799999999999,18926.91,2109.79,3442.68,6383.61,14.54,3628.54
2015-11-05,9870.0,9950.0,9665.0,9800.0,22508.0,2642.0,97.95,19116.41,2102.31,3439.16,6412.88,15.51,3705.97
2015-11-06,9775.0,9840.0,9625.0,9630.0,17062.0,3546.0,97.936,19265.6,2099.93,3447.49,6364.9,15.05,3793.37
2015-11-09,9675.0,9750.0,9530.0,9580.0,14088.0,2072.0,99.16799999999999,19642.74,2099.2,3468.21,6353.83,14.33,3840.35
2015-11-10,9525.0,9630.0,9425.0,9505.0,18962.0,2432.0,98.979,19671.26,2078.58,3418.36,6295.16,16.52,3833.24
2015-11-11,9505.0,9680.0,9435.0,9660.0,15818.0,1929.0,99.29299999999999,19691.39,2081.72,3425.4,6275.28,15.29,3833.65
2015-11-12,9645.0,9665.0,9365.0,9410.0,20720.0,2180.0,99.01299999999999,19697.77,2075.0,3448.42,6297.2,16.06,3795.32
2015-11-13,9410.0,9515.0,9335.0,9425.0,17520.0,3671.0,98.649,19596.91,2045.97,3387.7,6178.68,18.37,3746.24
2015-11-16,9440.0,9495.0,9270.0,9310.0,12615.0,1517.0,98.99799999999999,19393.69,2023.04,3360.65,6118.28,20.08,3764.13
2015-11-17,9350.0,9355.0,9075.0,9105.0,27494.0,14860.0,99.44200000000001,19630.63,2053.19,3362.23,6146.38,18.16,3758.39
2015-11-18,9100.0,9195.0,8960.0,8980.0,19507.0,2394.0,99.631,19649.18,2050.44,3451.94,6268.76,18.84,3715.58
2015-11-19,9015.0,9060.0,8875.0,8950.0,16338.0,1374.0,99.652,19859.81,2083.58,3431.92,6278.97,16.85,3774.97
2015-11-20,8960.0,9060.0,8650.0,8730.0,30004.0,3187.0,98.98899999999999,19879.81,2081.24,3448.93,6329.93,16.99,3774.38
2015-11-23,8665.0,8700.0,8175.0,8300.0,25706.0,1787.0,99.565,,2089.17,3452.45,6334.63,15.47,3753.34
2015-11-24,8250.0,8885.0,8145.0,8770.0,26710.0,2048.0,99.803,19924.89,2086.59,3445.26,6305.49,15.62,3753.89
2015-11-25,8780.0,9000.0,8640.0,8910.0,24632.0,1915.0,99.527,19847.58,2089.14,3409.6,6277.23,15.93,3781.61
2015-11-26,8900.0,9330.0,8900.0,9195.0,26174.0,2005.0,99.795,19944.41,,3462.06,6337.64,,3759.43
2015-11-27,9150.0,9240.0,8685.0,8775.0,27501.0,3174.0,99.795,19883.94,2088.87,3498.62,6393.13,15.19,3556.99
2015-11-30,8760.0,8950.0,8695.0,8900.0,15514.0,1689.0,100.02,19747.47,2090.11,3488.99,6375.15,15.12,3566.41
2015-12-01,8900.0,9025.0,8780.0,8980.0,18845.0,3882.0,100.17,20012.4,2080.41,3506.45,6356.09,16.13,3591.7
2015-12-02,9020.0,9110.0,8870.0,8980.0,18355.0,1814.0,99.795,19938.13,2102.63,3479.64,6395.65,14.67,3721.95
2015-12-03,8980.0,8985.0,8670.0,8850.0,17021.0,1423.0,99.993,19939.9,2079.51,3468.66,6420.93,15.91,3749.3
2015-12-04,8825.0,9140.0,8750.0,8980.0,21126.0,2063.0,97.62100000000001,19504.48,2049.62,3343.34,6275.0,18.11,3677.59
2015-12-07,8980.0,9130.0,8745.0,8760.0,17041.0,2178.0,98.354,19698.15,2091.69,3330.75,6238.29,14.81,3687.61
2015-12-08,8790.0,8790.0,8535.0,8695.0,17216.0,1974.0,98.655,19492.6,2077.07,3360.21,6223.52,15.84,3623.02
2015-12-09,8695.0,8835.0,8650.0,8680.0,12061.0,1508.0,98.47399999999999,19301.07,2063.59,3297.46,6135.22,17.6,3635.94
2015-12-10,8650.0,8720.0,8520.0,8525.0,14221.0,1944.0,97.345,19046.55,2047.62,3277.21,6126.68,19.61,3623.08
2015-12-11,8545.0,8785.0,8545.0,8695.0,15849.0,1924.0,97.939,19230.48,2052.23,3269.97,6088.05,19.34,3608.06
2015-12-14,8680.0,8830.0,8605.0,8750.0,15949.0,2303.0,97.565,18883.42,2012.37,3203.21,5952.78,24.39,3711.32
2015-12-15,8785.0,8830.0,8530.0,8550.0,22282.0,3035.0,97.604,18565.9,2021.94,3139.24,5874.06,22.73,3694.39
2015-12-16,8600.0,8900.0,8595.0,8750.0,29489.0,31042.0,98.21700000000001,19049.91,2043.41,3241.51,6017.79,20.95,3685.44
2015-12-17,8770.0,8815.0,8600.0,8630.0,13963.0,1767.0,97.87100000000001,19353.56,2073.07,3246.78,6061.19,17.86,3755.89
2015-12-18,8665.0,8835.0,8665.0,8765.0,13509.0,2236.0,99.27,18986.8,2041.89,3306.47,6102.54,18.94,3767.91
2015-12-21,8800.0,8930.0,8690.0,8890.0,19355.0,1793.0,98.70299999999999,18916.02,2005.55,3260.72,6052.42,20.7,3865.96
